Stand;[[625.8351437020245, 2822.9599045872874], [579.1915079747235, 2842.8487050122744], [531.4357261027571, 2871.740990935923], [-48.286445510354056, 2766.3286105739458], [-96.52086245727787, 2742.5520570465937]]
Stand;[[46.1790674330524, 2645.5970013838114], [1.6191361493226944e-13, 2644.25], [-48.16077173270262, 2635.560005020965], [-93.58775653453816, 2618.5781245414146], [-159.30144889729115, 2167.654330925303], [-196.39460289877718, 2130.9690659303883], [-230.11738362856005, 2095.9051122968203], [-264.4430206537719, 2069.6744040615445], [-301.3073956040089, 2058.313366777355]]
Stand;[[-141.12287278104105, 2026.0911467103415], [-178.1775056289489, 2042.9949434562598], [-218.5736882221106, 2068.7352670936375], [-260.5044876638521, 2102.6742435306032], [-608.4242841214482, 1740.7342963506244]]
Stand;[[427.14313504110777, 1727.2172141011258], [392.5279425393714, 1715.1565713735315], [358.20110882304806, 1708.0952924640765], [328.0500155868249, 1710.0686389070715], [296.62380355422516, 1715.0377748507537], [267.5082691483728, 1719.3136205873673], [237.25665816927997, 1722.2344579511657], [200.0720347383691, 1726.697496209353], [-156.6071115055055, 1969.2827279560197], [-189.9372822738714, 1950.2728216335313]]
Stand;[[945.4277435932878, 1524.076320806837], [917.5756595871137, 1533.7266612513695], [890.7172799392907, 1548.6138890044708], [865.30218046512, 1568.0985735859556], [838.2248845033351, 1585.8493325342638], [811.5783377432248, 1604.6942587938502], [786.4909365038512, 1626.0292338384618], [763.0589792409861, 1649.284255881837], [514.952441160118, 1447.9035001833633], [492.47198797336716, 1465.2011478160805], [473.3329519216188, 1496.9488690750818]]
Stand;[[899.7120144286955, 1371.4730597400223], [874.3048658432876, 1384.8523618287802], [859.3413113775873, 1414.4106583873895], [860.0249393443094, 1591.2050987241767], [511.5257983619634, 1477.7196689866978], [479.7175143968783, 1472.3190402833486]]
Stand;[[865.6572625542702, 1452.3336621751378], [829.9221023967856, 1452.0625172330904], [799.8472483284747, 1458.8723185533981], [643.343180039915, 1621.53933122084], [611.5029768580717, 1626.0693932897564], [584.1490060258458, 1638.218697628316], [556.1914753385125, 1654.7791711466425], [528.0526530514111, 1670.0037861050992], [499.99714414515523, 1681.2254030458525], [471.92793257394663, 1696.3267930904353], [442.9848221733206, 1712.895212738967]]
Stand;[[882.1010682275598, 1406.5304006425874], [856.9018156045137, 1422.6067063365363], [838.5471434843466, 1444.2086719564602], [820.0675663952243, 1469.9727035039168], [781.4696632912272, 1525.4839118638702], [754.5858886581191, 1542.8565670981982], [733.9996918460236, 1570.711149406517], [473.20307455235616, 1667.4034942791134], [443.01919390779364, 1667.9169812461557]]
Stand;[[846.2655892269994, 1396.319130782888], [822.9445136949699, 1406.7151061531079], [494.11090354309056, 1613.0168675496952]]
Stand;[[832.3703733568324, 1394.757191792825], [818.6119203902008, 1426.849509862574], [305.64848610733105, 1296.4578677844863], [277.4132167789441, 1281.0571687697466], [248.92809029676644, 1258.6198019502176], [219.46849901220986, 1232.8680547574131], [192.7792599216823, 1210.7485936163828], [167.84275975783896, 1194.263290902334], [146.29748298518217, 1183.4919925678416], [118.62266494869836, 1178.0427256090795], [98.6367009258604, 1183.1455378483504]]
Stand;[[315.2474779044263, 1297.5020578692345], [286.1405556438261, 1279.1360931956547], [259.2696311788095, 1269.0357839117084], [93.04028181885111, 911.5138882425592], [72.95818856909003, 892.7738600680001], [55.462315798484276, 879.2524845152666], [39.21269854174301, 870.8676287318724], [24.71518866515259, 862.8961246576821], [7.676345307359745, 852.9654586926262], [-6.953968663346547, 849.9715538297909], [-22.581313196038273, 853.4513148354406]]
Stand;[[79.34959248018667, 898.5030006478711], [62.421447441942036, 882.2946293043232], [45.161996654547714, 870.8297158791577], [29.00091047240026, 864.2635649451918], [12.630954860403481, 857.656995237207], [-1.6264277088895938, 851.9984476117945], [-16.495603187727415, 851.8402990440596], [-32.21632705229738, 861.8981136255371], [-240.6996485803442, 871.6259184267634], [-251.51390911623702, 848.247202188766], [-262.6690080437219, 831.4980410159287], [-271.47066271715187, 812.0761921050945], [-279.7785266407767, 789.3859803864749], [-292.41732017981906, 734.6956331426322], [-297.76630750656494, 711.1794612570767], [-305.3579236217798, 692.9531737292177], [-314.02767446828625, 679.7155156152021], [-323.66944112399835, 668.239734588178], [-335.14598837072987, 660.8768164181632], [-349.0542873389033, 662.1278988913926], [-365.3739086678773, 664.6985458572614]]
Stand;[[14.431136819539061, 778.1161897750848], [-1.2541821325377929, 766.4989739244132], [-13.151090687361076, 765.3870255065294], [-27.64904246688282, 767.7522992154857], [-41.08722301773012, 771.9072742918617], [-53.916441378276346, 777.1319175977158], [-69.1068669064871, 784.9638469040272], [-83.81353860312105, 795.3460587988245], [-100.74376984532029, 807.7417240909083], [-115.18710867655427, 824.4926803766881], [-132.2534089789189, 843.950293745701], [-150.55166272599962, 860.6818572216083], [-167.8213075344468, 872.2522979261382], [-187.60802845327441, 887.3850503923736], [-303.9382214287282, 705.842622370413], [-310.29421881753086, 680.8785209333735], [-315.8144651158282, 662.5837483847632], [-323.55873223882634, 648.5154657307746], [-333.0403416729237, 637.2167063239807], [-344.0579969650082, 631.6206592761406], [-358.46021029911043, 632.7707642838104]]
Stand;[[-187.17633129827757, 761.3284580269658], [-198.77306869818412, 751.6618369721234], [-210.50182852931084, 745.6048166997157], [-223.65532857589238, 740.1985250590611], [-236.63457809037402, 735.1014480682178], [-249.34707963100828, 730.6230449961784], [-261.4265262323627, 730.6381945820242], [-276.2804625680492, 731.0344424192234], [-291.65627994373324, 729.8853433035786], [-306.26288178042284, 731.4725198143474], [-336.3826258178639, 729.1472615650963], [-353.38586354802015, 731.624686191233], [-369.6010179602291, 730.2994848161694], [-384.8115373645737, 729.4742238154225], [-273.90278042847433, 458.1116996689246], [-279.960172718045, 448.84663493411915], [-285.4992772644587, 443.85833909195816], [-295.2735884766544, 439.82788730152083], [-304.451794180076, 438.0997089938918], [-314.9638407946957, 438.0160145381143], [-326.5659751924524, 438.8207650585858], [-339.9784815912279, 440.57562580665206], [-355.3536468674171, 443.75222327108065]]
Stand;[[-158.9204737065171, 407.3473278872665], [-163.3139021344715, 400.75071037942314], [-170.9075176289439, 395.1213363233024], [-175.6255606856454, 393.5945406555491], [-183.10545045202005, 390.99930500547293], [-191.42634303664525, 389.7807302723117], [-201.16790682093867, 388.5070440356032], [-208.73583876829397, 386.1998829799108], [-215.9363438431774, 385.0892694007989], [-223.3402414027944, 384.8949682317782], [-233.05888622861417, 384.06915789982133], [-241.9545107926804, 385.33493834205416], [-252.06879246045085, 385.38496839852246], [-260.72369124323563, 386.5387682037882]]
Stand;[[358.5423401517068, 58.29196186900696], [352.70698800456944, 65.56937633335022], [347.67896626917883, 71.72402954376713], [344.45442708954147, 78.33715694621411], [341.9413431016806, 82.48745588159888], [338.80491267585586, 88.80480643921067], [337.78808170024774, 94.47102392409403], [335.64682275807223, 101.81735054700266], [332.9255182413197, 107.17117991208586], [331.86827356177497, 112.75503981253736], [330.1978831425792, 119.77445665983879], [328.5927338600645, 125.51843591428633], [329.29700710418643, 129.92105723178747], [327.5453670613516, 138.82397133292378], [325.6478433078993, 144.45603015767077], [326.5702098172575, 148.5040759033651], [326.94806980647036, 155.39935537132507], [327.1441710765139, 164.1118256880369], [329.3372078234733, 171.89896318197606], [337.7237579372031, 223.53447905138356], [338.8734457063312, 231.67873833202347], [338.53435324001305, 241.33494188858373], [337.01698881376836, 249.37945334549983], [336.3108460708778, 255.73670994812286], [334.64944495123507, 264.40877253569005], [334.77382770419933, 271.85114821217707], [332.9201237882445, 282.305581200266], [332.7786556338227, 289.7583973840027], [331.46546827013253, 298.7803638870228], [330.8676618648561, 309.04555138698123], [102.38207967030226, 436.40115978579144], [91.85865992837866, 429.2819430120052], [84.83923309001707, 424.0973408649219], [75.41668214445353, 419.0171673742288], [65.88947642515991, 414.5463054912181], [56.052865093218074, 412.7109476556704], [50.12904919401484, 409.19083680711134], [40.2852312625713, 404.4988876895969], [33.968891672249576, 399.55864951038035], [1.5421577178905057, 376.99684580852016], [-6.5892954958741115, 371.6915975440769], [-12.542124629319195, 367.7862084279162], [-17.750231187943463, 361.3142562822211], [-24.55309060198143, 353.89929110114207], [-32.54720270653635, 348.9855721888508], [-39.68614858473738, 344.97474126450203], [-43.72530176158702, 342.21791008925607], [-49.197008136153585, 339.95868041638715], [-54.47379114899959, 337.38059899445193], [-63.32707647934065, 334.05041742913556], [-68.4913972263016, 332.0089283528215], [-74.56093575086926, 329.9298855210827], [-79.79804642103771, 329.21700182005475], [-84.04540933232178, 328.67450718022303], [-91.59475232905733, 326.1318197382443], [-97.4329258214824, 324.6965120937789], [-103.50142952000965, 323.338373978893], [-107.5045032342614, 323.3470956794798], [-115.90180855798529, 323.0902865655174]]
Stand;[[542.2636805138136, 32.720991666094584], [536.5907548818561, 42.23060827551254], [532.1607189166176, 52.55979206721353], [528.6959114015656, 61.40599129782004], [526.2855250101214, 70.60131843542914], [524.2750900533525, 79.37690123423265], [523.1766784468431, 87.84311657340379], [521.7567249301737, 97.29071122228964], [519.8045390066667, 107.23247515592792], [520.5152467373679, 115.84230839351007], [521.7825612219675, 125.87105030404604], [521.6100604008159, 135.80848607011717], [523.495725410097, 147.02478694885588], [525.3570409540936, 157.64589915363743], [526.5087241577452, 166.63920872886857], [526.8333613839783, 177.71496654153395], [527.0806964951304, 188.43036348266236], [527.813415399932, 199.4769686551782], [528.6577944198004, 209.07698677566606], [526.1422124483736, 218.60794765957283], [521.935802723962, 228.4689920643357], [519.4232829884708, 240.14478047519384], [519.1638274444634, 250.06595684581984], [518.4455110253441, 261.14077065381764], [519.4877431908055, 273.3157234308404], [524.5177422228169, 287.20225990315356], [-98.5814172482751, 647.5389595795156], [-110.61853393827015, 634.428514451666], [-120.56932941239789, 625.7400413151173], [-130.0511971574924, 618.474482996593], [-140.49068142835418, 612.3401268345858], [-151.92335748451575, 606.5120410598886], [-162.19472187993566, 602.0341536775885], [-171.49993535723917, 595.0280116704279], [-179.31260823656626, 588.8015272801181], [-197.93929046787616, 574.3485764664815], [-203.88001908757892, 561.1077773626458], [-212.84247201977828, 554.0219599478977], [-220.79220406710527, 546.0510989121711], [-228.87118009025525, 537.555620772487], [-238.3991725392648, 530.3848456852758], [-245.66029455548954, 524.5775273292883], [-255.29788757196218, 519.1196765691835], [-265.2751153470609, 514.3740620186866], [-273.80702388877614, 511.5855511731847], [-283.71807688087716, 507.58871426679366], [-293.85990997295374, 502.9439365482872], [-304.1445154920977, 500.59881761354285], [-316.3121183786398, 500.11469311230735]]
Stand;[[292.6476532387308, 117.2173773544843], [290.6521312175476, 118.81640719487146], [287.5111701059528, 126.22728335944605], [284.4758492007067, 131.14516278359935], [282.3251946591617, 135.1350600720126], [281.05607148067634, 138.88748929924884], [278.4298679706959, 146.78000927176993], [277.3765913094708, 151.38766988608683], [276.8480889845476, 155.43933101246935], [274.41715399047433, 162.6536983771605], [273.9403498911437, 166.84497955143203], [272.07612069398095, 175.00524148754604], [271.7110097023806, 180.58845396789033], [270.93737815713087, 187.51849806709697], [271.87672692044396, 193.1457878366141], [516.2818262773288, 616.9872979695336], [491.5473696050689, 611.0885745408252], [467.9667868802885, 606.4347338147269], [369.98425268077875, 560.9774084294711], [353.6702312100955, 557.8329656409682], [339.6500597994011, 555.9587096882855], [323.72366904302805, 556.1431794972586], [310.6988956429865, 554.0837109555094], [298.9013698272286, 556.282501176701], [288.6490234295183, 561.9517806477575], [282.5613796281847, 570.6221422645785]]
Stand;[[233.69386427083123, 259.54333029797994], [224.64846444898487, 259.85633996636136], [219.02987800068829, 261.02964399279176], [211.40523130833216, 265.3269505260832], [207.76785603210422, 268.18478797244035], [204.91801538327246, 271.9353911711032], [201.5468602747169, 276.6115066540142], [196.96960828787138, 282.9408699903966], [194.36303264634384, 288.66418472078635], [191.01328592570187, 295.3675457796033], [186.45756211616865, 302.9713518299958], [88.35278223725953, 222.33836459535138], [82.72232622846, 219.42485443393198], [72.17952121996855, 219.69678927206948], [67.68356213144396, 219.0308149946006], [63.44276979023195, 218.99546790137833], [61.46181604095702, 219.30004028487446], [55.57969437490421, 220.86412128997375], [56.18448913386769, 221.2269551405667], [50.03280212557578, 224.23599445999514], [50.489449310769245, 225.41476328824442], [40.71030353138248, 229.41593490074465], [37.03060009099199, 232.5703864573068], [33.25173866759646, 235.6656994040114], [29.374673329464436, 238.69934764633783], [33.68781240017507, 240.65355034923257]]
Stand;[[117.80205085166922, 670.2260266620066], [104.10253067540556, 663.1283628431047], [91.0850127824959, 662.5179868851959], [25.08670745979024, 367.39450133177945], [15.334890079118377, 364.9279430877572], [11.319604230301614, 360.8224862173494], [4.39014282171631, 357.72306208295396], [-4.127609082090947, 351.97579866130775], [-12.041523197403043, 347.5414568351327], [-17.379456545437133, 346.0638734253913], [-21.56248805691488, 343.3235487245164], [-28.835823707691176, 340.2803921343382], [-36.51130935573469, 336.7766125922788], [-40.191935085712146, 331.8247592541369], [-44.318084925642545, 331.04668454543315]]
Stand;[[118.23482840806771, 672.688282454299], [106.00542296006775, 664.599014672048], [93.85874596785857, 663.898174274746], [81.74470180879679, 667.2614676618086], [69.29170526752061, 675.2038374306821], [8.69730769714815, 1099.7156083910154], [-10.791688281361711, 1099.1970259985412], [-30.871983790284684, 1109.5706019072659]]
Stand;[[160.21496299691339, 1248.5122058401744], [131.74670768575788, 1237.2553768377666], [109.64576186527363, 1245.4328040504568], [16.57318877988823, 1104.875707676509], [-3.598098913925978, 1099.4941126191652], [-22.874447314443636, 1103.512946077235]]
Stand;[[189.17891020753262, 1421.97102288784], [157.27583838272702, 1404.219822770285], [132.33113984398176, 1423.1106885719018], [52.31339383749732, 1350.2369685818867], [29.34591838554113, 1361.9338748904477]]
Stand;[[200.49068145328852, 1482.2521881078117], [169.40860940367259, 1486.880282020013], [78.73281975533561, 1759.2390807088655]]
Stand;[[234.22149660169543, 2060.7319793048446], [100.6804411088331, 1756.1162970538514], [71.26780241606792, 1764.811594147881]]
Stand;[[244.6767101565355, 2072.104137708087], [100.25371972404417, 2186.703041494545]]
Stand;[[359.53016584584253, 2771.7797639507476], [303.7433551433415, 2725.3761275659303], [90.86321562701147, 2378.7652524042633]]
Stand;[[376.8596289970802, 2774.775104856641], [309.99903961989105, 2727.439384374059], [261.63494294208164, 2717.182772492806]]
Stand;[[494.2574472440975, 2825.5976050817544], [444.01846877558063, 2833.4204769829325], [395.70442202921066, 2849.4049506671613], [337.94778404325876, 2875.4588951609535], [290.49510822764006, 2908.780355165342], [243.56966145539837, 2970.530940761012]]
Stand;[[471.73140987945754, 2828.4316726647544], [422.3316465470483, 2841.789045711321], [316.0408803680171, 2893.038752667549]]
Stand;[[806.1505842424393, 2616.3708257862786], [763.6292092506131, 2641.329339703643], [728.0643425874459, 2690.7394082394358], [688.8587587124516, 2737.4059204007613], [450.19897173879366, 2832.445036685678], [401.81512776473704, 2847.7922331341883]]
Stand;[[772.6570643744186, 2161.289805503257], [738.8915253277185, 2182.5689854616], [749.3113618525376, 2656.857680230293], [709.2488791619935, 2699.895975293762], [670.2394576879824, 2742.2815445096294]]
Stand;[[960.9794354023833, 2133.295241459493], [930.1170305878624, 2168.1657851535288], [907.7153979481201, 2218.751973256111], [869.648547195888, 2241.72515138678], [755.7189542254822, 2175.4764678626943], [729.5556163812155, 2224.6797893419684]]
Stand;[[1081.8042790910526, 1783.8549728720348], [1051.1477995528198, 1804.6940332076417], [1027.6409332382957, 1839.6892875790534], [1011.9522486193181, 1887.035826107789], [992.0966324607136, 1932.7442981057043], [799.9966956390053, 1975.4067554472606]]
Stand;[[1064.8498470567479, 1293.921506785949], [1049.1509018886159, 1320.4410759539041], [1033.5974323528612, 1351.5837368929726], [1023.8268919764356, 1385.2020593638574], [1016.3693334113791, 1427.3659098496464], [1008.768019932494, 1472.9238420439378], [1089.092272449599, 1779.414815210486], [1062.118213672296, 1800.8721394606478], [1036.5648982592359, 1829.7929423016199], [1013.5722797215855, 1867.9825471026188], [992.9903927619403, 1907.5167967497657]]
Stand;[[1379.2361178464002, 1230.339706637151], [1357.052924646857, 1255.1333035607859], [1340.3463316018765, 1283.1024750040008], [1324.8362331461765, 1316.1934528567788], [1305.3405694890268, 1342.1646918862316], [1278.0654103414013, 1362.3409290221246], [1257.0728071025903, 1388.4872911349294], [1084.7657831218671, 1291.34249746843], [1060.1621570372997, 1310.6522282001508], [1043.2945352509312, 1334.6057517917204], [1030.9918690360141, 1370.5038365439282], [1021.9217397302958, 1407.3615457183012], [1011.5005345266768, 1447.9315353815066], [1007.6887631179446, 1495.7190935084793]]
Stand;[[1440.506232243538, 1041.7950169623227], [1421.2317756753876, 1067.9397465730851], [1409.4836714032488, 1096.8827558347423], [1402.2366037620118, 1132.9784064888347], [1398.543171344896, 1170.9197230743705], [1388.6656276099004, 1207.1486133425333], [1373.9709846149935, 1235.0951313304192], [1136.6484557401714, 1144.1122543542149], [1117.8924278441198, 1165.2184697595467], [1110.6636892824024, 1200.1952890299158]]
Stand;[[1023.72393264227, 708.5296816192283], [1003.3141806085205, 722.6983499288298], [998.3525686488041, 746.7782208744005], [1401.6560557237933, 1155.4360871345582], [1393.4994414417872, 1190.8183348863197]]
Stand;[[1147.318204262345, 614.4617060226194], [1134.500524004736, 633.7261325154418], [1138.465113119975, 663.1013770221883], [1007.0036789459622, 715.3923071219717], [1000.4024676102126, 738.1500289909886]]
Stand;[[679.8218401448069, 360.517011612668], [670.6832620274911, 370.57121385256545], [664.7791242657046, 383.56872388207415], [664.842139708716, 399.23073437241305], [1004.8300719491183, 717.1518503822812], [998.3889020901347, 739.6119591943166]]
Stand;[[699.5656278897907, 356.6868301117423], [679.8841068285313, 364.1210839569306], [668.6379279937471, 373.7369679978537], [503.97057015398025, 466.8861364601353], [488.58195653321934, 468.9938531048902], [473.84152147487504, 470.4936503571281], [460.25002953800725, 474.7857125169875], [449.370933263385, 480.313259069531], [439.0413131464427, 485.73685041455025], [428.286998110863, 491.60375023913895], [416.67588646156355, 498.2283167800383], [404.3863726073615, 502.1695173439544], [391.0537876220045, 505.0529652288799], [379.568858482282, 506.57327374276014], [364.6025177052833, 507.631760317426], [353.84832607215407, 512.4538268331446], [349.74894686635173, 521.8943730927532], [345.5586320850078, 536.9091932455043], [341.9808741858781, 553.6466781179696], [338.6207515674046, 570.5858713707569]]
Stand;[[682.3830255081913, 347.45714699555003], [658.9871454258111, 351.773993017592], [642.9426361582571, 356.1597487222146], [631.7331945294576, 366.80160976964976], [625.5602432026606, 378.2001878955485], [624.048682749654, 392.55675265930887], [387.70450813194884, 462.81667739415315], [372.4543348970372, 464.327826989085], [362.2283920512939, 467.2977150510519], [350.6822130893841, 470.42273321208853], [339.74637930553644, 474.3887095502785], [331.699398929452, 480.65737147144665], [325.8419416659967, 487.6569276154428], [316.2026019242277, 495.74178211680766], [309.6505651572976, 501.9179116128116], [299.2718659800462, 505.8521648988183], [288.05104822526135, 506.8684184444008], [277.8824437520254, 508.81372815049167], [267.8926627442131, 511.8872764074287], [257.6838846156902, 515.4251430706186], [246.23111837804106, 518.7805883437613], [237.36059438121586, 522.3495101318617], [229.06922177002164, 526.0383580478488], [219.7106337441478, 529.2033989117464], [210.38770072915875, 533.2472014759177], [199.37186473766988, 539.0625400183399], [190.99096763210161, 545.0033947444305], [181.40656045629922, 550.6375598553145], [174.54863621030037, 557.304919767558], [165.16846831499626, 563.8046000827575], [157.42415933202352, 572.500390007383], [151.32988824985603, 589.1242037315104]]
